# 3D point list with one line of data per point:
# POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 8332
14604 5.29692453895 -16.5551938805 18.1017828492 250 253 253 1.74207194428 40 8170
14599 5.11004132661 -16.7324805127 17.7034025474 248 251 253 1.86388928186 40 6823
14596 2.44911010099 -17.5663768523 17.7919509065 107 108 95 0.0356970885151 40 6763
14567 -4.98685871257 -5.63044627966 19.711566751 27 26 22 0.638909025134 40 3231
14547 5.51458313201 -5.74863680573 8.77806763971 82 75 57 0.331479779716 40 7207
14546 10.5255627478 -11.299580122 17.3030477127 221 223 220 0.936883531548 40 5217
14541 -2.81581182467 -13.3502179171 18.9617960199 59 63 46 1.12853727087 40 1473
14538 -3.40415143862 -16.0671399677 21.4605466603 70 77 61 1.11109274862 40 1288
14535 -0.967899857729 -14.3027912211 18.1722614823 68 70 52 1.0279697895 40 4898
14534 -0.77159297593 -14.7574289679 18.3718111324 62 68 54 0.637045952182 40 1098
14531 3.87521338831 -6.60980481309 6.6204849866 113 111 96 0.871923260613 40 4729
14527 -3.62608973906 -16.432760681 20.1649154037 115 119 102 2.20032408418 40 1015
14526 -0.900290418002 -15.529001445 18.4309950658 81 86 66 1.74542094982 40 935
14525 -2.5411403445 -16.1085434756 19.3664215755 55 64 59 1.40222282702 40 964
14522 4.02926168395 -6.60464188702 6.03946465731 254 255 253 1.02830745484 40 4611
14518 -3.02264981809 -16.3437983362 19.4629633613 100 101 85 1.89736176668 40 4781
14517 -3.58173711615 -16.3687179221 19.5932407124 114 120 106 0.691429439837 40 937
14516 -3.58173711615 -16.3687179221 19.5932407124 114 120 106 0.691429439837 40 938
14515 4.17419752713 -15.2115491634 16.789769139 59 62 53 1.86403247345 40 4675
14514 4.18187980046 -6.6917540628 5.89414822305 110 99 100 1.69736958963 40 6799
14512 5.60729330193 -16.4716194758 17.7665591337 125 133 118 1.50196927781 40 4633
14505 3.24911524019 -18.2562853499 18.5969531184 133 139 117 2.31052443608 40 4525
14463 -5.34857137295 -6.07335645485 20.2377589637 69 70 64 1.76347219104 40 3155
14429 -3.16136461278 -13.8137284452 19.6798232624 56 64 53 0.910846244229 40 1477
14428 -0.122523553127 -13.0819235404 17.9053010662 43 49 39 0.395221170472 40 1395
14418 1.90444089577 -15.4509685832 17.7395143969 64 68 54 1.09694119223 40 834
14417 -3.54210295013 -16.7535850689 20.1211783945 247 250 251 2.15705741015 40 943
14416 5.51004750932 -16.3362682564 17.9190128337 84 94 86 1.80551370468 40 706
14415 -3.55059308451 -16.7611055121 19.9972772701 111 124 107 1.49724534749 40 915
14414 5.55231546987 -16.1763963583 17.6119700569 251 252 254 2.1261318925 40 4651
14412 -0.374605965568 -16.0384031502 18.3985754241 248 250 249 1.9536072241 40 799
14411 -0.374605965568 -16.0384031502 18.3985754241 248 250 249 1.9536072241 40 800
14410 5.1490069715 -16.5006734161 18.0008054777 83 89 80 1.85524120774 40 684
14407 5.35605521776 -16.612733901 17.7467149684 110 118 103 1.17806168231 40 627
14405 4.12713408287 -6.59567000377 5.6515241411 255 255 254 1.50722185938 40 4536
14404 5.45909512905 -16.782957076 17.8465122661 251 253 254 1.88693766588 40 4608
14403 5.24352353297 -16.7688074273 17.8176964301 100 105 98 1.77454989176 40 616
14401 0.592461667688 -16.2986511601 17.9805452883 138 149 128 0.85975386126 40 691
14399 5.34033469368 -16.7554305563 17.3634866182 151 159 143 1.28382818399 40 551
14398 5.34033469368 -16.7554305563 17.3634866182 151 159 143 1.28382818399 40 550
14395 2.55081166157 -18.1261321683 18.6881278933 117 119 100 0.782686314372 40 516
14394 3.64704067471 -17.7730334739 17.7996106709 255 255 255 1.80772963087 40 459
14380 -3.46559197054 -11.6275682009 21.9278900476 74 81 76 1.32640022439 40 7315
14379 -18.6904982777 -9.61281879588 30.3726164541 101 111 65 0.864220482473 40 5867
14378 -19.6801946096 -8.73479217404 27.3341223808 40 46 27 1.56794219479 40 9898
14374 -18.4970113203 -7.93582903691 28.1099981274 102 115 85 0.772699475999 40 3165 40 3166
14373 2.9100571617 -1.57332490892 8.22098478366 4 8 0 2.13336527697 40 3566
14371 -1.1584281006 -15.9186847443 17.443349358 255 255 255 0.217558548279 40 10332
14357 -38.9963587164 -23.8091947867 66.2512980835 205 209 208 1.68156363039 40 10073
14355 2.74555591422 -16.3887904279 19.871358625 58 61 50 2.05597705628 40 9786
14354 2.79846281118 -18.6199206434 19.410103339 255 255 255 2.10283489944 40 9984
14353 2.31855502081 -18.6269587301 18.8519469429 114 119 113 0.974551092784 40 9978
14352 2.0571744215 -18.1954050525 17.8190616739 254 254 254 0.345942486189 40 9977
14346 -4.32434220355 -14.4936348772 20.7037336949 255 255 255 1.90107775488 40 9821
14345 -1.7767887856 -13.9142575773 18.7553728981 70 76 62 0.310010606765 40 9809
14344 1.8105658655 -17.8042726589 18.7394771849 127 124 111 2.02347625427 40 9767
14343 1.61241740283 -18.3786675899 18.9879788397 255 255 255 0.501853637532 40 9763
14341 2.07758764647 -17.9392702175 17.0079821561 148 152 151 0.494284316957 40 9759
14340 2.09033271804 -18.3867880892 17.4810919811 148 152 151 2.23149136524 40 9758
14333 -3.30227749945 -4.4636017842 4.50178476774 255 255 255 1.37299277849 40 9475
14332 -4.15600094335 -5.8094521138 3.41210708521 255 255 255 1.39949656593 40 9398
14327 -4.14305291425 -5.68548330751 3.44313719069 149 155 132 0.684172065522 40 9401
14326 -4.14305291425 -5.68548330751 3.44313719069 149 155 132 0.684172065522 40 9402
14322 -18.6377374619 -9.19861571238 31.1222440952 95 107 62 1.37041601356 40 9249
14320 -3.44370118385 -12.3173275593 22.8832525346 65 68 61 0.604792217384 40 8455
14316 -3.84772053534 -5.97706381278 3.13757418416 255 255 255 0.845240746219 40 8862
14306 -5.87143679748 -6.21072925671 20.4070252566 57 53 41 1.09921859921 40 7620
14296 -5.53358029683 -4.06351236048 6.1256473875 122 126 111 1.25509296651 40 7166
14289 -1.81915954057 -17.0569620163 20.0952580339 136 143 118 1.1969209491 40 4758
14288 -3.39014303254 -4.96562784375 3.52407192625 139 149 139 1.49594902723 40 8087
14287 -4.24399496306 -5.66846312375 4.18048503351 255 255 255 1.81172692282 40 8082
14286 2.54427954085 -17.8048103836 18.5214978966 254 255 255 0.442872640488 40 6794
14285 2.54427954085 -17.8048103836 18.5214978966 254 255 255 0.442872640488 40 6795
14284 2.45614682272 -18.0402603618 18.6405208125 115 121 104 1.5860153248 40 4546
14282 5.41963824265 -16.7746532076 17.6101968704 75 78 69 1.74197631562 40 6818
14281 5.47711473774 -16.8720091091 17.5470763749 254 255 254 1.58525377202 40 4574
14280 3.90788425784 -17.2007951201 17.3414084665 129 139 104 2.66621925415 40 6761
14278 -4.08319230414 -6.03900383667 3.16921662723 177 183 170 0.981341037043 40 6576
14277 -3.71615953593 -5.9114611742 3.06943346981 194 200 188 1.39795430678 40 6578
14261 0.499514041531 -9.55210750608 17.5582479443 105 119 104 1.58786132464 40 5383
14259 -4.57735740768 -3.82206916867 5.2488005925 124 130 112 0.906157317058 40 7123
14258 -1.60804914996 -12.4840169022 17.772171444 84 89 60 1.75815301757 40 5056
14255 -0.00451874916859 -13.1804485409 17.8510560975 46 54 43 1.84543038857 40 4996
14252 -3.84039462244 -16.0426406039 20.9311995797 253 255 252 0.592920336395 40 4925
14251 -3.16934617873 -16.4717685635 20.4809240037 93 100 84 2.0691034399 40 4859
14250 -2.00857495109 -16.4425090669 19.873818667 87 92 72 1.0038137265 40 4804
14249 1.79376050529 -13.7778648477 16.7876814552 135 142 100 1.87020300011 40 4860
14248 1.38431086314 -14.7028742901 17.3796292548 68 76 55 0.622711523128 40 960
14247 -1.85663334829 -17.2479527215 19.7738918883 254 255 255 0.39357817409 40 4711
14245 1.31459146819 -16.7990755833 18.7794501099 86 89 73 2.54757718724 40 4670
14244 -0.330534493854 -16.1094648263 17.6853027583 146 153 135 0.409760789498 40 4647
14242 1.34127189284 -17.4515359157 19.2212406546 137 143 117 1.04314711761 40 4648
14239 3.37996805108 -16.0771311694 16.9914735913 149 157 143 0.479088668949 40 4592
14238 2.90155247695 -17.7234210226 18.6294093727 255 255 255 1.16816984631 40 6808
14236 1.80983678043 -18.0272208205 18.3692270388 143 147 133 0.467826913318 40 4521
14235 1.92125817077 -17.8592410061 17.8985784689 130 138 125 1.71849580445 40 4501
14234 2.34930621438 -18.5427646759 17.6559592958 143 151 141 1.23135932563 40 4448
14231 -4.24549615584 -5.65959446344 2.88001762068 178 187 166 1.19643079411 40 6585
14230 -4.24549615584 -5.65959446344 2.88001762068 178 187 166 1.19643079411 40 6584
14198 -17.4103348984 -7.86023403473 23.0825575734 140 147 116 0.969434139206 40 2798
14195 0.261111750522 -6.07247046431 15.8954253135 28 33 23 0.237301710841 40 2766
14186 -1.3597395937 -12.6445019851 17.4238494094 86 98 76 0.540627529314 40 1404
14185 -1.35886938177 -12.6285975477 17.3976986631 86 98 76 1.65057182029 40 1403
14184 -4.97931252001 -5.7194754643 6.74499546361 251 253 250 1.27411733439 40 1150
14182 -3.6212871259 -15.9138612936 20.9928152403 89 96 89 0.857603733713 40 1246
14177 -3.63712497826 -16.4644320808 20.5896791998 254 255 253 2.0015948733 40 1072
14175 -0.789487908013 -15.000316194 18.6967393598 79 83 64 0.575616413195 40 1097
14174 -0.721908965283 -14.7690236143 18.2643915327 135 143 133 1.15724630527 40 1075
14173 0.956133522442 -14.5335096423 17.145726043 129 139 131 1.03175505835 40 949
14172 1.19832734505 -14.8181632697 17.2555837699 71 77 65 1.1325483899 40 4769
14171 0.760306012272 -16.5479767043 18.1412645122 148 157 130 0.503870204974 40 677
14170 -3.47481257682 -4.90994183251 3.67719208629 170 178 157 1.1462691976 40 4468
14169 3.38134880432 -15.7674531398 16.8274695332 61 65 50 1.7595089042 40 624
14168 -4.24095916035 -5.75043865076 4.13132654025 142 147 125 1.05720499539 40 4415
14167 1.69661954116 -17.9547062145 18.7394509788 141 148 125 0.599167570214 40 546
14164 2.47458452801 -18.1787573218 18.1749835749 156 163 130 1.70894138874 40 441
14163 1.86090429809 -18.2951141285 17.4451403686 157 163 149 0.891083695398 40 358
14162 1.86016405109 -18.2574534872 17.4112631092 157 163 149 1.38105158637 40 357
14160 -4.26328253986 -5.77349920731 3.27257498413 164 173 144 0.755124027305 40 4272
14159 -4.25252686014 -5.81700257095 3.29704254985 254 254 253 0.842061300639 40 109
14156 1.16964823848 -13.7435561545 16.5544549943 98 103 86 2.31007338789 40 10222
14155 -5.85340196235 -9.25809619204 21.3172512247 241 243 240 2.59733193989 40 9878
14151 -5.60486936989 -9.04684944266 19.651590251 253 254 253 1.72994495229 40 5508
14150 -6.84250785928 -8.43860818022 21.1816891076 125 127 108 2.45542263994 40 7474
14149 -17.7010258736 -7.59020145077 28.4823502506 46 53 26 0.56851722284 40 3279
14148 5.08130700218 -1.20175390414 7.82455413767 6 8 2 1.92800671983 40 6322
14147 -16.7660370442 -6.50915874236 28.1539793961 24 29 15 1.149234365 40 6165
14146 -4.07372281037 -12.8616422437 23.4632456459 98 107 85 1.80318331334 40 7285
14145 -14.8653479601 -8.66911932719 31.2033971966 146 150 89 0.790763377933 40 3280
14142 -6.78598677316 -7.28925778003 20.2667368249 93 96 69 1.4707493944 40 10312
14138 -39.2695523698 -27.5898930043 69.0515036327 192 176 163 1.85106068043 40 10167
14137 -0.247027663735 -15.4651703256 18.1608755993 95 103 80 1.29946750356 40 9996
14136 -10.4658495109 -6.51735894581 31.4166167533 10 15 11 2.11527011219 40 9940
14134 -3.85202374642 -12.6936229678 23.1269664182 96 100 82 1.44189849234 40 9857
14133 -10.3951520374 -5.49853933275 28.8930942523 132 140 91 1.5924801502 40 9698
14132 -5.13246022179 -5.79739452544 19.8947143653 37 38 32 1.66249803923 40 9643
14131 -19.0180867413 -9.17871366974 28.7441633076 85 98 55 0.974470246395 40 9623
14129 0.223830147941 -15.7194867358 18.5405463896 78 83 63 1.92927516343 40 9473
14128 1.52258907157 -17.1920490132 18.8187955637 114 117 90 1.29642154782 40 9450
14126 -19.1455875845 -8.59849247233 27.4989526662 110 118 82 1.46021920587 40 9232
14124 -3.61386295728 -12.5001663841 21.5766556543 97 104 91 1.52891676273 40 9108
14123 -3.47451843961 -4.93937174784 3.60381747923 255 255 255 1.31567949002 40 8917
14121 -15.0463435613 -6.59838715766 29.5219253798 33 39 27 1.46842191328 40 8723
14120 -16.6911943815 -6.5494739185 28.0157978007 30 36 26 0.721726161442 40 8698
14118 -5.25246575626 -3.94515840672 5.5622780498 255 255 255 2.59010039623 40 8350
14115 -0.00480830395496 -16.1692943071 17.8888459097 126 132 118 1.75827435244 40 8172
14113 1.73497186264 -1.07598325919 9.08413554659 29 36 19 0.478479141892 40 7873
14111 -7.73921748787 -6.44936539217 23.6475609098 106 99 44 2.26886090654 40 7691
14110 -19.6991996613 -7.88062148614 27.531780376 35 42 24 0.254085637664 40 7625
14109 1.24011508898 -9.00679148398 25.5446020266 32 40 27 1.03719938468 40 7573
14108 -0.0163023616943 0.410915708663 0.47815190452 94 89 77 0.528733402787 40 7570
14107 -21.2506816564 -9.75993603916 30.2064201562 67 75 37 0.463918284803 40 7562
14105 -5.52916869748 -4.05846550149 6.11982128379 128 132 115 1.22769551204 40 7165
14104 -2.99783291323 -3.76279164439 4.31494876368 166 172 146 1.28023229443 40 7038
14103 -3.2365169355 -4.3640878459 4.55912642769 142 146 136 1.62165764449 40 6961
14102 -0.615945608837 -16.467399817 19.2393139171 119 128 97 1.48919149208 40 6905
14101 -2.59431430885 -16.9887010556 19.9724916766 147 159 133 1.22422088047 40 6904
14100 -0.530475433206 -16.0907165791 18.5567913502 254 255 255 1.24876656589 40 6895
14099 -2.05828679867 -17.1372557688 19.7917103737 254 255 253 1.41531718439 40 6889
14098 -0.384848457033 -16.0445630558 18.1611509899 253 253 251 1.35534672372 40 6877
14097 -0.378205850134 -16.005373803 18.1055420856 253 253 251 0.697026263696 40 6876
14093 -3.47864046459 -5.00226703998 3.58848949735 254 255 253 0.830603958679 40 6725
14092 -4.30725673389 -5.65172740208 4.2137024326 143 149 135 1.32439994113 40 6718
14091 4.41717133106 -0.657807953883 8.46181345243 13 19 7 0.259351298225 40 6546
14089 5.50164646011 -1.59601228214 8.33540989701 14 17 8 1.38334887259 40 6255
14088 -18.3458782596 -5.27809536206 26.6176201871 59 66 50 0.876499637043 40 6234
14087 -7.7793236906 -5.93758243342 23.2755773115 65 71 45 1.68769617671 40 6112
14086 1.35915942547 -2.48181031228 10.1982817612 43 48 28 0.954497843954 40 6094
14085 -5.26816502035 -5.56098711029 20.7660393626 29 32 25 1.35883319731 40 6075
14084 -15.844122151 -7.72274908758 29.1805919575 70 76 48 1.33418742976 40 6062
14083 -16.5620714216 -7.79262611042 29.2818737655 134 141 90 0.985492817803 40 6053
14082 -15.609312718 -10.3819188416 36.2141713986 92 100 63 1.22910561682 40 6034
14080 -18.8065762794 -8.81740506382 27.6579304406 99 106 62 1.2572482907 40 5840
14079 -19.3038748961 -10.0073079377 30.1803770974 127 133 93 0.680046144774 40 5813
14078 -19.5459287818 -9.88042927366 29.6408807554 85 97 51 1.33196286518 40 5800
14075 -5.25409842505 -4.01448906635 6.24843100596 138 142 127 1.59281613294 40 5203
14074 -5.28962406165 -4.04581812619 6.30361592591 138 142 127 1.71426679001 40 5202
14070 -2.4233915527 -14.1179697002 19.2826915804 113 118 95 0.953409533563 40 4995
14069 -4.11769491244 -15.6884334703 21.4473582181 255 255 255 1.52621193181 40 4989
14068 -3.93259550601 -15.9456867538 20.7646436106 132 138 124 1.81102313432 40 4917
14067 0.766087924511 -14.4002707684 17.2133344235 86 83 61 1.2387558192 40 4809
14066 1.55419729015 -14.7509775271 17.4371260694 61 66 58 0.685981675811 40 4796
14065 -3.71658258126 -16.770671014 19.6934775228 255 255 254 1.3018659033 40 4748
14056 -4.17411531635 -5.76425166333 4.15745053983 254 254 254 2.14010259389 40 4417
14055 -3.94328315354 -5.90566857297 4.20456265614 155 164 145 2.87059032274 40 4404
14053 1.16349143395 1.37127523426 -0.786305424032 101 116 95 2.22701105708 40 4138
14052 5.01902771435 -0.902606728421 8.21756967943 40 51 34 1.77766589597 40 4037
14050 1.85318866629 -0.968636094072 8.77289164633 34 38 24 0.254652073007 40 3962
14049 5.65535299548 -1.03446602666 7.96527472364 39 44 37 1.60269119726 40 3955
14048 2.22098695761 -0.899835400635 8.30709110114 88 96 75 0.0969470639582 40 3954
14046 -11.8379902724 -5.70630097747 30.2068163807 127 135 94 0.909881438981 40 3810
14045 2.52522324081 -1.10176997625 8.03088431602 13 18 11 0.618649287398 40 3798
14044 1.69011553749 -1.57202021615 9.43426920102 39 47 27 1.09475978849 40 3719
14043 -13.9979765512 -6.48456037653 30.7773502823 14 19 13 1.10624367908 40 3664
14042 -7.26618886458 -4.97076831269 23.4427248958 38 44 30 1.76256551978 40 3657
14041 -7.68502497348 -5.35101007833 24.060286193 20 23 16 1.79868182495 40 3586
14040 3.68405656396 -1.51538105014 8.02568569822 43 44 38 0.514169749455 40 3583
14039 -15.2746196323 -6.40273005916 29.1598353247 17 22 15 0.584281049892 40 3569
14038 -18.1320988416 -5.87044704593 27.9346752654 8 13 9 0.904211729251 40 3567
14037 -11.6662284528 -8.28507314591 34.2359068465 74 83 60 0.578083015768 40 3541
14036 -18.4883827059 -5.6991049873 26.4604860731 93 101 66 1.22896179685 40 3524
14035 -11.6629702706 -8.36434444773 34.0872483287 19 25 15 0.874979870214 40 3523
14034 -12.0224062135 -8.46601133153 34.150519607 56 62 50 1.15668293475 40 3514
14033 -18.5689927031 -6.1940752573 26.7520188541 96 105 74 0.694971025607 40 3445
14032 5.22171876069 -2.02771064392 8.29595525988 45 52 38 0.506896863468 40 3413
14031 -5.13431052734 -5.43692327817 20.9397263846 53 56 45 0.967405565812 40 3399
14030 5.87257286325 -1.94338161876 7.74405923637 24 29 22 1.10351022717 40 3384
14029 2.41280885523 -2.02613300389 8.56782871545 103 114 106 0.351267113984 40 3375
14028 2.41280885523 -2.02613300389 8.56782871545 103 114 106 0.351267113984 40 3374
14027 -12.4694283296 -9.24507156312 33.7524858396 133 140 94 0.467546209485 40 3353
14026 -5.26358918829 -5.37970350148 20.2886879981 63 66 59 0.811040029864 40 3351
14025 1.5031822655 -2.53493783648 10.0066309452 60 65 45 1.07023388054 40 3327
14024 2.03657278051 -2.76848727699 10.0319915884 99 108 89 1.02447199119 40 3229
14023 5.71472150654 -2.58288200857 7.948216048 11 17 5 0.744594865902 40 3036
14022 -20.3134700123 -8.64399933378 27.4983060826 64 78 42 0.686219213357 40 2973
14021 -31.4197786435 -25.4083791981 66.214418499 198 182 175 0.740280705089 40 2734
14020 -31.4197786435 -25.4083791981 66.214418499 198 182 175 0.740280705089 40 2733
